emp_no,last_name,first_name,gender,to_date,salary
15208,Shokrollahi,Sudharsan,F,9999-01-01,44109
15218,Conry,Shuky,M,9999-01-01,44614
15228,Salvesen,Mona,M,9999-01-01,40000
15230,Suessmith,Keiichiro,F,9999-01-01,70187
15234,Zhiwei,Jouko,F,9999-01-01,47654
15237,Sadowsky,Reinhard,M,9999-01-01,40000
15243,Famili,Mountaz,F,9999-01-01,41015
15248,Baar,Edwin,M,9999-01-01,64696
15253,Pardalos,Ayonca,M,9999-01-01,40396
15269,Reghbati,Eric,F,9999-01-01,60930
15271,Bernardeschi,Shiv,F,9999-01-01,88026
15292,Lammel,Miyeon,M,9999-01-01,87586
15324,Lunn,Ziya,M,9999-01-01,40000
15329,Openshaw,Fan,F,9999-01-01,41839
15330,Chinal,Jaroslava,M,9999-01-01,53020
15337,Radivojevic,Masaru,M,9999-01-01,40000
15343,Luce,Chaosheng,F,9999-01-01,48936
15354,Nyrup,Chikara,M,9999-01-01,40782
15365,Schiettecatte,Mikhail,M,9999-01-01,41309
15049,Waymire,Khun,F,9999-01-01,40000
15052,Kranzdorf,Flemming,M,9999-01-01,40630
15369,Penttonen,Premal,F,9999-01-01,81954
15370,Nilsson,Chuanyi,F,9999-01-01,67631
15372,Broder,Nahum,M,9999-01-01,79245
15375,Manders,Shuho,F,9999-01-01,65920
15055,Sherertz,Shrikanth,M,9999-01-01,40000
15377,Aumann,Shugo,M,9999-01-01,50274
15382,Siegrist,Alassane,M,9999-01-01,66083
15066,Oaver,Tomokazu,M,9999-01-01,43455
15392,Markovitch,Pradeep,M,9999-01-01,55638
15069,Siksek,Manton,M,9999-01-01,40000
15408,Penttonen,Maik,F,9999-01-01,40000
15071,Couchot,Ayonca,F,9999-01-01,97484
15410,Kushner,Wilmer,F,9999-01-01,58123
15412,Thiria,Huai,M,9999-01-01,62190
15075,Rijsenbrij,Radoslaw,M,9999-01-01,40000
15077,Taubenfeld,Toshiki,F,9999-01-01,40000
15082,Zirintsis,Guadalupe,F,9999-01-01,63024
15438,Munoz,Constantijn,F,9999-01-01,43326
15441,Weisert,Arvind,F,9999-01-01,40000
15087,Ushiama,Chirstian,F,9999-01-01,40000
15452,Weedman,Kazuhira,M,9999-01-01,40000
15454,Cesareni,Hongzue,F,9999-01-01,57571
15089,Coney,Giri,F,9999-01-01,48594
15092,Bahi,Remmert,F,9999-01-01,40000
15470,Huhdanpaa,Weiwu,M,9999-01-01,40693
15102,Axelband,Luigi,F,9999-01-01,40374
15474,Plumb,Gilbert,M,9999-01-01,90430
15479,Soicher,Zhenbing,M,9999-01-01,40000
15480,Trogemann,Kwok,M,9999-01-01,47645
15105,Itzigehl,Sudhanshu,M,9999-01-01,75800
15114,Honglei,Pantung,M,9999-01-01,40000
15504,Alpin,Kasturi,M,9999-01-01,40000
15505,Mikschl,Collette,F,9999-01-01,56848
15510,Sethi,Inderjeet,M,9999-01-01,48661
15511,Kowalchuk,George,F,9999-01-01,76880
15134,Luiz,Arun,F,9999-01-01,62752
15518,Valtorta,Uno,F,9999-01-01,55563
15525,Cherinka,Masadi,M,9999-01-01,40000
15534,Grabner,Guozhong,F,9999-01-01,63090
15145,Servieres,Haldon,M,9999-01-01,51443
15543,Staelin,Mingdong,F,9999-01-01,40000
15548,Caine,Sanjai,M,9999-01-01,48171
15151,Pouyioutas,Urs,F,9999-01-01,61253
15176,Sankaranarayanan,Charlene,M,9999-01-01,98401
15563,Zykh,Constantino,M,9999-01-01,56239
15565,Muchinsky,True,M,9999-01-01,73532
15566,Azuma,Baoqiu,M,9999-01-01,61655
15739,Bahr,Poorav,F,9999-01-01,54605
15600,Perna,Mack,M,9999-01-01,40000
15601,Anily,Carrsten,F,9999-01-01,83263
15740,Pocchiola,Stepehn,M,9999-01-01,57994
15750,Bresenham,Arumugam,M,9999-01-01,40000
15765,Taubenfeld,Tonny,F,9999-01-01,40000
15767,Broomell,Baocai,M,9999-01-01,40000
15651,Iwayama,Huan,F,9999-01-01,50313
15769,Oskamp,Pranay,M,9999-01-01,61575
15656,Schaaf,Mohammad,M,9999-01-01,66141
15788,Deyuan,Taegyun,M,9999-01-01,53521
15799,Gelosh,Manton,M,9999-01-01,64458
15682,Przulj,Hiroyasu,M,9999-01-01,40000
15687,Ambroszkiewicz,Dekang,M,9999-01-01,62333
15809,Antonisse,Mingsen,M,9999-01-01,50619
15703,Hanratty,Chenye,M,9999-01-01,40000
15708,Kushnir,Reuven,F,9999-01-01,85063
15819,Rajcani,Magdalena,M,9999-01-01,63847
15714,Bala,Troy,F,9999-01-01,40000
15715,Ibel,Insup,F,9999-01-01,40000
15726,Parascandalo,Zhilian,M,9999-01-01,70522
15821,Antonakopoulos,Aleksander,M,9999-01-01,40000
15846,Litecky,Bowen,M,9999-01-01,40000
15861,Anido,Gio,F,9999-01-01,50890
15934,Shinomoto,Kensyu,F,9999-01-01,50454
15938,Covnot,Garnik,F,9999-01-01,69499
15942,Rosca,Murthy,M,9999-01-01,50486
15943,Demke,Yakkov,M,9999-01-01,40000
15945,Larfeldt,Hauke,M,9999-01-01,57717
15948,Versino,Karoline,F,9999-01-01,40000
15866,Seiwald,Angel,M,9999-01-01,40000
15955,Dratva,Yuguang,F,9999-01-01,45283
15869,Bala,Guoxiang,M,9999-01-01,40000
15971,Aloia,Arumugam,M,9999-01-01,42963
15876,Vakili,Munehiro,F,9999-01-01,51140
15977,Ballarin,King,M,9999-01-01,44282
15978,Wielonsky,Kaijung,F,9999-01-01,40000
15877,Kroll,Yannik,M,9999-01-01,40000
15993,Peir,Yoshimitsu,M,9999-01-01,45611
15880,Dechter,Miquel,M,9999-01-01,40000
16000,Demos,Marek,F,9999-01-01,40000
15889,Azumi,Sasan,M,9999-01-01,63393
15892,Pettis,Lunjin,F,9999-01-01,60367
15901,Fargier,Marsja,F,9999-01-01,40000
16018,Papadias,Boutros,M,9999-01-01,52560
16019,Heystek,Chaoyi,F,9999-01-01,40000
16025,Luce,Doowon,F,9999-01-01,84433
16028,Takkinen,JiYoung,F,9999-01-01,53714
16033,Spelt,Wayne,F,9999-01-01,40000
15902,Stille,Kazuhide,F,9999-01-01,40000
15905,Petersohn,DeForest,F,9999-01-01,47421
15911,Viele,Shaibal,M,9999-01-01,45602
16052,Rodham,Maria,F,9999-01-01,40000
16126,Crabtree,Tse,M,9999-01-01,68863
16066,Penn,Marsha,F,9999-01-01,74757
16068,Zongker,Leandro,M,9999-01-01,53031
16076,Ebeling,Marko,M,9999-01-01,47061
16077,Heemskerk,Kannan,F,9999-01-01,49020
16086,Denos,Mohammad,M,9999-01-01,42903
16094,Rosar,Berto,M,9999-01-01,40000
16099,Ferretti,Mohan,M,9999-01-01,40000
16130,Belinskaya,Kerryn,M,9999-01-01,40000
16134,Chaudhuri,Annemarie,F,9999-01-01,40000
16324,Bazzichi,Billie,M,9999-01-01,40000
16337,Schaad,Hironoby,M,9999-01-01,40000
16341,Fendler,Boutros,F,9999-01-01,40000
16355,Luca,Nikolaos,M,9999-01-01,80403
16364,Gini,Yifei,M,9999-01-01,73503
16365,Mellouli,Janalee,F,9999-01-01,40000
16377,Stanger,Duri,M,9999-01-01,62147
16380,Chleq,Zhilian,M,9999-01-01,42820
16382,Talmon,Chaoyi,M,9999-01-01,66986
16383,Czap,Lidong,F,9999-01-01,55977
16388,Georgatos,Subhankar,M,9999-01-01,40000
16397,Cusworth,Shimshon,F,9999-01-01,66757
16398,Krzyzanowski,Limsoon,M,9999-01-01,71254
16399,Collette,Apostol,F,9999-01-01,59384
16404,Rabehasaina,Rafols,M,9999-01-01,45689
16412,Tokunaga,Moss,F,9999-01-01,66524
16425,Beerel,Idoia,M,9999-01-01,53045
16438,Demeyer,Abdulla,M,9999-01-01,52449
16446,Chinin,Jouko,M,9999-01-01,94600
16447,Savasere,Zhiguo,F,9999-01-01,40000
16448,Zwicker,Tsvetan,M,9999-01-01,76979
16453,Basart,Goncalo,M,9999-01-01,47433
16138,Krzyzanowski,Leucio,M,9999-01-01,67593
16471,Birta,Bogdan,M,9999-01-01,44976
16154,Docker,Monique,M,9999-01-01,40000
16185,Winter,Marin,F,9999-01-01,44003
16479,Eiter,Jixiang,M,9999-01-01,62446
16486,Perin,Sanjay,M,9999-01-01,57496
16487,Yemenis,Arunas,M,9999-01-01,73302
16490,Thiria,Muzhong,M,9999-01-01,85462
16491,Radwan,Emdad,M,9999-01-01,40000
16504,Cromarty,Mong,F,9999-01-01,40000
16510,Vecchio,Mototsugu,M,9999-01-01,40000
16192,Sigstam,Leandro,M,9999-01-01,40000
16201,Olano,Krassimir,M,9999-01-01,53081
16537,Seiwald,Weidon,M,9999-01-01,40000
16539,Fetvedt,Gretta,M,9999-01-01,40000
16546,Lanphier,Sangeeta,M,9999-01-01,47819
16227,Vural,Hitomi,F,9999-01-01,58619
16549,Thibadeau,Olivera,M,9999-01-01,60531
16551,Ranon,Sadegh,M,9999-01-01,82980
16556,Hiltgen,Mostafa,M,9999-01-01,53954
16567,Senzako,Hein,M,9999-01-01,40000
16570,Matzen,Uta,F,9999-01-01,46162
16580,Valiente,Masaru,F,9999-01-01,40000
16229,Lanzelotte,Ronnie,F,9999-01-01,40000
16230,Babu,Ung,M,9999-01-01,40000
16233,Baba,Sushant,M,9999-01-01,54684
16234,Basart,Jacopo,F,9999-01-01,40000
16246,Masaki,Makato,M,9999-01-01,40000
16607,Honglei,Vishwani,F,9999-01-01,54558
16619,Boguraev,Arvind,F,9999-01-01,40000
16252,Mattern,Carrsten,F,9999-01-01,64982
16266,Sethi,Mikhail,M,9999-01-01,57642
16272,Zeleznik,Shuho,M,9999-01-01,40000
16657,Heyers,Yongdong,M,9999-01-01,63463
16658,Soicher,Florian,M,9999-01-01,50917
16274,Navazio,Sadun,M,9999-01-01,65521
16851,Stasinski,Leon,M,9999-01-01,51771
16672,Peris,Georgi,M,9999-01-01,55265
16674,Takanami,Duke,M,9999-01-01,40000
16679,Cummings,Domenick,F,9999-01-01,40000
16683,Ghandeharizadeh,Hatem,F,9999-01-01,60120
16852,Fontet,Yefim,F,9999-01-01,48864
16862,Eppinger,JiYoung,M,9999-01-01,40000
16864,Gecsel,Candido,M,9999-01-01,50361
16716,Zumaque,Ramachenga,F,9999-01-01,54270
16719,Benantar,Sasan,M,9999-01-01,40000
16869,Huttel,Yakkov,M,9999-01-01,40000
16723,Randt,Mohd,F,9999-01-01,56932
16729,Broomell,Kirk,M,9999-01-01,51318
16731,Versino,Domenico,M,9999-01-01,48868
16871,Stiles,Munir,M,9999-01-01,55303
16875,Radhakrishnan,Nikolaos,M,9999-01-01,40000
16880,Bresenham,Honesty,M,9999-01-01,40000
16897,Ebeling,Charlene,M,9999-01-01,57244
16759,Masaki,Vojin,M,9999-01-01,40000
16910,Botman,Kazunori,M,9999-01-01,57230
16799,Bamford,Shigeichiro,M,9999-01-01,54405
16919,Yurov,Tesuya,F,9999-01-01,40184
16801,Strooper,Gila,M,9999-01-01,48932
16803,Rohrbach,Ziva,M,9999-01-01,50968
16806,Dayana,Sreekrishna,M,9999-01-01,72405
16808,Katiyar,Kiyokazu,M,9999-01-01,87215
16921,Yeung,Evgueni,M,9999-01-01,71025
16954,Apsitis,Akhilish,M,9999-01-01,47943
16955,Marrakchi,Sangeeta,M,9999-01-01,74715
16969,Braccini,Sanjit,F,9999-01-01,49377
17041,Montemayor,Nishit,F,9999-01-01,40492
16986,Gecseg,Hirochika,M,9999-01-01,61653
17046,Kornyak,Fay,F,9999-01-01,44955
17048,Murthy,Christoph,M,9999-01-01,46913
17055,Wixon,Marin,M,9999-01-01,46654
17063,Thiran,Anoosh,M,9999-01-01,91391
17066,Ruther,Heping,M,9999-01-01,59260
17068,Gopalakrishnan,Bodh,F,9999-01-01,40000
16988,Peron,Xiong,M,9999-01-01,47878
17072,Bala,Richara,M,9999-01-01,40000
17076,Hitomi,Gudjon,M,9999-01-01,60092
16993,Dahlbom,Hongzue,M,9999-01-01,57751
17078,Hinsberger,Gill,M,9999-01-01,44442
17081,Murtafg,Weiru,F,9999-01-01,40846
16999,Sadowsky,Bezalel,F,9999-01-01,40000
17089,Erman,Rafail,F,9999-01-01,67779
17012,Petereit,Valdiodio,M,9999-01-01,40000
17098,Gelosh,Xuedong,F,9999-01-01,40000
17101,Compeau,Sandeepan,M,9999-01-01,40173
17102,Garnick,Radhika,F,9999-01-01,89793
17103,Feldmann,Takahiro,M,9999-01-01,48187
17018,Tasistro,Berhard,F,9999-01-01,40000
17120,Polupanov,Yifei,M,9999-01-01,40000
17024,Siepmann,Ewing,F,9999-01-01,58181
17125,Zweizig,Akhilish,M,9999-01-01,40000
17126,Schapire,Matk,F,9999-01-01,40000
17220,Panwar,Lorien,F,9999-01-01,45404
17143,Munke,Ziyad,M,9999-01-01,40000
17222,Muchinsky,Leen,M,9999-01-01,54882
17146,Barbanera,Aemilian,F,9999-01-01,65674
17235,Rissanen,Ronnie,M,9999-01-01,40000
17158,Vecchio,Danai,F,9999-01-01,48426
17236,Merro,Matk,F,9999-01-01,75541
17159,Mitchem,Quingbo,F,9999-01-01,56346
17245,Milicia,Neven,F,9999-01-01,81426
17160,Montemayor,Shay,F,9999-01-01,49824
17163,Papsdorf,Yurii,M,9999-01-01,47086
17260,Famili,Abdulah,F,9999-01-01,40000
17277,Hopewell,Arnd,M,9999-01-01,40000
17280,Merle,Xuejia,F,9999-01-01,69670
17285,Weiland,Mario,F,9999-01-01,55174
17199,Guardalben,Vasilis,M,9999-01-01,40000
17294,Pietrzykowski,Shrikanth,M,9999-01-01,43785
17326,Ramsay,Arumugam,F,9999-01-01,40000
17215,Langford,Junichi,M,9999-01-01,47977
17327,Gihr,Yongmin,M,9999-01-01,50152
17412,Vilarrasa,Leni,F,9999-01-01,43480
17436,Munawer,Chirstian,M,9999-01-01,79815
17448,Belinskaya,Makato,F,9999-01-01,40728
17468,Irland,Abdelghani,F,9999-01-01,59122
17470,Lichtner,Genevieve,M,9999-01-01,60901
17472,Verhoeff,Murthy,M,9999-01-01,40000
17487,Staudhammer,Gully,F,9999-01-01,40000
17489,Vigier,Karlis,M,9999-01-01,48368
17500,Bratsberg,Jinya,M,9999-01-01,44825
17505,Moffat,Gunilla,F,9999-01-01,63455
17512,Hofmeyr,Frederique,F,9999-01-01,40000
17329,Tyugu,Shaunak,M,9999-01-01,58239
17520,Keohane,Shahab,F,9999-01-01,40000
17336,Chaudhuri,Shigenori,M,9999-01-01,71761
17339,Mullainathan,Fan,F,9999-01-01,58306
17340,Brookman,Yurii,M,9999-01-01,65863
17539,Uhrik,Cathie,F,9999-01-01,60576
17352,Katiyar,Muneo,M,9999-01-01,71029
17544,Marletta,Kien,M,9999-01-01,53927
17355,Weisert,Mingzeng,F,9999-01-01,40000
17552,Neiman,Pradeep,F,9999-01-01,45663
17384,Nooteboom,Youngkon,M,9999-01-01,55693
17556,Tsukuda,Makato,F,9999-01-01,67047
17559,Papastamatiou,Annemarie,M,9999-01-01,53573
17387,Serra,Shir,F,9999-01-01,49554
17396,Henders,Valeri,F,9999-01-01,40000
17573,Deverell,Berthier,M,9999-01-01,77659
17576,Krybus,Behnaam,M,9999-01-01,40000
17397,Hardjono,Kenroku,F,9999-01-01,40000
17582,Spieker,Kauko,M,9999-01-01,44397
17586,Halevi,Lein,F,9999-01-01,40000
17584,Coorg,Emdad,F,9999-01-01,40000
17629,Winter,Mostafa,M,9999-01-01,70592
17778,Matzov,Chirstian,M,9999-01-01,40000
17647,Swab,Vasilis,F,9999-01-01,75896
17791,Stifter,Matt,F,9999-01-01,46451
17798,Suessmith,Guangming,M,9999-01-01,83096
17657,Zucker,Thanasis,M,9999-01-01,43935
17674,Braccini,Adib,M,9999-01-01,43044
17807,Glowinski,Jianhua,M,9999-01-01,40000
17815,Wissmann,Shuji,M,9999-01-01,40000
17816,Kenevan,Toshimo,M,9999-01-01,74497
17677,Ramalingam,Mingdong,F,9999-01-01,40000
17683,Henders,Bernt,F,9999-01-01,54891
17688,Cincotta,Faiza,F,9999-01-01,45880
17834,Fiutem,Zhilian,M,9999-01-01,40000
17696,Kusalik,Feiyu,F,9999-01-01,40000
17840,Sherertz,Tonny,M,9999-01-01,66948
17841,Ramaiah,Hilary,F,9999-01-01,40000
17699,Heping,Radhia,F,9999-01-01,48618
17704,Broomell,Vatsa,F,9999-01-01,40000
17849,Varker,Mandell,F,9999-01-01,40000
17705,Mellouli,Toshimo,M,9999-01-01,50346
17711,Katiyar,Owen,F,9999-01-01,49277
17716,Vitiello,Josyula,M,9999-01-01,40000
17728,Lienhardt,Tsuneo,M,9999-01-01,57162
17869,Prochazka,Xiaocheng,F,9999-01-01,40000
17871,Hedayat,Ebbe,M,9999-01-01,48561
17742,Cappelletti,Tru,M,9999-01-01,52300
17874,Minakawa,Rutger,M,9999-01-01,75424
17745,Schreiter,Hatem,M,9999-01-01,40000
17973,Beidas,Sanjit,M,9999-01-01,51947
17891,Luiz,Isaac,M,9999-01-01,44505
17900,Belinskaya,Sakthirel,M,9999-01-01,40000
17907,Bernini,Kotesh,M,9999-01-01,69291
17916,Morrin,Sukumar,M,9999-01-01,65572
17986,Angelopoulos,Oguz,M,9999-01-01,77587
17925,Baezner,Adamantios,F,9999-01-01,47958
17995,Vickson,Oldrich,F,9999-01-01,40000
18006,Hanabata,Vidya,F,9999-01-01,108512
18013,Shanbhogue,Jiong,F,9999-01-01,40000
18016,Kaminger,Somnath,M,9999-01-01,50136
18018,Schrooten,Sasan,M,9999-01-01,70282
18020,Pelz,Adhemar,F,9999-01-01,40000
18030,Brookner,Jasminko,F,9999-01-01,55277
18065,Wroclawski,Chriss,M,9999-01-01,52601
18155,Danlos,Dayanand,M,9999-01-01,40000
18075,Goodrum,Lein,M,9999-01-01,44780
18080,Rosar,Satyanarayana,F,9999-01-01,40000
18099,Fendler,Kazuhiko,M,9999-01-01,48187
18181,Beerel,Gregory,F,9999-01-01,50366
18108,Genin,Sanjai,M,9999-01-01,76712
18208,Irland,Demin,M,9999-01-01,70916
18123,Hitomi,Kristinn,M,9999-01-01,40000
18210,Radhakrishnan,Mabo,M,9999-01-01,40000
18212,Journel,Constantino,F,9999-01-01,40000
18130,Cairo,Claudi,M,9999-01-01,40000
18223,Mitchem,Gully,M,9999-01-01,48598
18134,Pesch,Ult,M,9999-01-01,70424
18138,Baezner,Moni,M,9999-01-01,62786
18333,Plesums,Munehiro,M,9999-01-01,40520
18237,Tramer,Limsoon,M,9999-01-01,40592
18242,Demian,Shichao,F,9999-01-01,62461
18375,Debuse,Gian,M,9999-01-01,41562
18251,Panangaden,Alair,M,9999-01-01,58297
18261,Baak,Shridhar,M,9999-01-01,40000
18274,Karnin,Yefim,F,9999-01-01,63753
18376,Stranks,Wayne,M,9999-01-01,50047
18382,Mattern,Remko,F,9999-01-01,57540
18393,Aseltine,Wuxu,M,9999-01-01,40205
18297,Nastansky,Guther,M,9999-01-01,56421
18401,Itzfeldt,Vidya,M,9999-01-01,59818
18402,Ritzmann,Bernice,F,9999-01-01,45396
18310,Dalton,Ioana,F,9999-01-01,41095
18427,Qiwen,Kiyomitsu,F,9999-01-01,65998
18316,Msuda,Hongzue,F,9999-01-01,54186
18322,Lueh,Tonia,M,9999-01-01,40000
18323,Tiemann,Oddvar,F,9999-01-01,40000
18438,Iacovou,Chiradeep,M,9999-01-01,41898
18443,Swick,Florina,M,9999-01-01,69107
18448,Bazelow,Rosine,M,9999-01-01,44353
18450,Hoppenstand,Takahito,M,9999-01-01,59963
18454,Anido,Eric,M,9999-01-01,64815
18511,Marzano,Pascal,M,9999-01-01,40000
18459,Kavanagh,Shuzo,F,9999-01-01,40000
18468,Cunliffe,Kirk,F,9999-01-01,40000
18478,Stranks,Mitsuyuki,M,9999-01-01,40000
18532,Onuegbe,Joydip,M,9999-01-01,52115
18503,Marletta,Mechthild,M,9999-01-01,66668
18542,Anido,Tiina,M,9999-01-01,48606
18547,Sankaranarayanan,Gladys,M,9999-01-01,40000
18701,Ratnakar,Mori,F,9999-01-01,58282
18571,Flowers,Xinglin,M,9999-01-01,70621
18573,Baca,Zongyan,F,9999-01-01,88101
18706,Schicker,Debaprosad,M,9999-01-01,47897
18725,Marchegay,Cullen,F,9999-01-01,48904
18580,Bamford,Mabo,M,9999-01-01,40000
18581,Ranai,Mitsuyuki,F,9999-01-01,99867
18728,Luft,Tzvetan,F,9999-01-01,42857
18770,Yurek,Fei,M,9999-01-01,55686
18771,Haraldson,Domenick,F,9999-01-01,51637
18775,Akazan,Shay,M,9999-01-01,62152
18784,Hempstead,Pohua,F,9999-01-01,48213
18786,Veevers,Guozhong,M,9999-01-01,40000
18663,Sridhar,Rafols,F,9999-01-01,62505
18664,Akaboshi,Itzchak,F,9999-01-01,55929
18666,Baja,Hitofumi,M,9999-01-01,69504
18671,Nastansky,Shan,M,9999-01-01,55188
18673,Orlowski,Ohad,M,9999-01-01,40000
18679,Lambe,Roded,F,9999-01-01,80953
18789,Domenig,Reinhold,F,9999-01-01,61935
18790,Rahier,Florina,F,9999-01-01,41481
18799,Lunn,Kshitij,M,9999-01-01,42095
18806,Petereit,Akhilish,M,9999-01-01,59955
18809,Munoz,Laurentiu,M,9999-01-01,63500
18811,Oxenboll,Cheong,F,9999-01-01,59977
18817,Xiaoshan,Kristin,M,9999-01-01,40000
18833,Majewski,Roded,M,9999-01-01,46611
18888,Stassinopoulos,Sajjan,F,9999-01-01,40562
18890,Litecky,Pasqua,F,9999-01-01,43372
18835,Lieblein,Uwe,M,9999-01-01,40000
18866,Hettesheimer,Fumiyo,M,9999-01-01,56470
18919,Stille,Remco,F,9999-01-01,63564
18921,Radwan,Maren,M,9999-01-01,73112
19076,Ferretti,Hein,M,9999-01-01,40000
18927,Msuda,Muneo,M,9999-01-01,40000
18933,Panienski,Barun,F,9999-01-01,47862
18943,Rando,Anneli,F,9999-01-01,54916
18946,Warwick,Gio,M,9999-01-01,40000
19089,Ellozy,Badri,M,9999-01-01,64741
18955,Flexer,Ziya,F,9999-01-01,60604
19109,Denis,Jenwei,M,9999-01-01,46911
19114,Pietracaprina,Jayson,F,9999-01-01,71920
18979,Fujisawa,Girolamo,M,9999-01-01,76060
18980,Kawashimo,Weiye,F,9999-01-01,56699
19120,Qiwen,Giri,F,9999-01-01,49416
19129,Jiafu,Bowen,F,9999-01-01,40000
18986,Babu,Pintsang,M,9999-01-01,55714
18989,Quittner,Goh,M,9999-01-01,53559
18994,Mitsuhashi,Leszek,M,9999-01-01,69135
19134,Bakhtari,Seongbin,M,9999-01-01,89672
19147,Bennis,Chaitali,M,9999-01-01,76197
19006,Hempstead,Martina,F,9999-01-01,40000
19151,Peral,Jeanne,M,9999-01-01,40000
19012,Panangaden,Gal,M,9999-01-01,56894
19154,Denna,Inderjeet,M,9999-01-01,40000
19014,Danecki,Jiafu,F,9999-01-01,49781
19160,Jervis,Tetsurou,F,9999-01-01,72108
19162,Fadgyas,Chinho,M,9999-01-01,40000
19192,Schusler,Yinlin,M,9999-01-01,56767
19027,Nanard,Ferdinand,M,9999-01-01,46182
19029,Jiang,Khosrow,M,9999-01-01,40000
19031,Pollock,Rosella,F,9999-01-01,86266
19035,Bellone,Fuqing,F,9999-01-01,45728
19036,Vesna,Sampalli,M,9999-01-01,61331
19201,Sommen,Arto,M,9999-01-01,85848
19037,Bernardeschi,Lucien,M,9999-01-01,40000
19042,Levergood,Rosita,F,9999-01-01,40000
19205,Sinitsyn,Moto,F,9999-01-01,93690
19206,Pellegrinelli,Wanqing,F,9999-01-01,71889
19048,Radhakrishnan,Nikolaus,F,9999-01-01,64540
19209,Encarnacion,Berhard,M,9999-01-01,40000
19049,Picht,Breannda,M,9999-01-01,40000
19244,Vitiello,Guenter,M,9999-01-01,51173
19051,Cappello,Marek,M,9999-01-01,70956
19249,Iivonen,Saniya,M,9999-01-01,40000
19453,Buescher,Baoqiu,M,9999-01-01,40000
19256,Riexinger,Rosita,M,9999-01-01,40000
19259,Pelc,Anoosh,F,9999-01-01,47060
19454,Hutter,Taisook,F,9999-01-01,40000
19467,Ecklund,Mitchel,M,9999-01-01,40000
19268,Papastamatiou,Adit,M,9999-01-01,40000
19487,Cannane,Huiqun,M,9999-01-01,64256
19488,Perly,Maris,M,9999-01-01,45504
19493,Tramer,Caolyn,F,9999-01-01,59120
19294,Schoegge,IEEE,M,9999-01-01,40000
19501,Baranowski,Kokou,M,9999-01-01,72030
19503,Papsdorf,Jaana,M,9999-01-01,43939
19310,Guerreiro,Bouchung,M,9999-01-01,55989
19511,Fujisaki,Jamaludin,F,9999-01-01,69281
19318,Halevi,Xianlong,F,9999-01-01,55717
19515,Gurbaxani,Keiichiro,F,9999-01-01,79297
19518,Vieri,Genta,F,9999-01-01,48762
19328,Smeets,Yannik,F,9999-01-01,40000
19543,Perl,Chaitali,M,9999-01-01,55814
19329,Marletta,Alair,F,9999-01-01,48046
19332,Khamsi,Changho,F,9999-01-01,66487
19333,Schrooten,Sanjeeva,F,9999-01-01,44724
19335,Khalid,Susanta,F,9999-01-01,40000
19546,Penz,Kwan,M,9999-01-01,40000
19565,Riesenhuber,Zito,M,9999-01-01,40000
19353,Schaar,Mayumi,M,9999-01-01,58474
19356,Prenel,Masato,F,9999-01-01,51642
19580,Tagansky,Stein,M,9999-01-01,82037
19583,Veccia,Edwin,M,9999-01-01,64800
19586,Minakawa,Hirochika,F,9999-01-01,40000
19381,Holburn,Xiahua,F,9999-01-01,82438
19602,Olivero,Sandeepan,M,9999-01-01,51525
19393,Back,Boaz,F,9999-01-01,52070
19394,Bahl,Charmane,M,9999-01-01,70830
19612,Erdmenger,Chenxi,M,9999-01-01,83131
19397,Diderrich,Arnd,F,9999-01-01,46492
19616,Uchoa,Niranjan,M,9999-01-01,45859
19406,Lindenbaum,Sakthirel,F,9999-01-01,49576
19617,Landherr,Mircea,M,9999-01-01,43394
19621,Albarhamtoshy,Radhakrishnan,M,9999-01-01,40000
19419,Bernardeschi,Palash,F,9999-01-01,52164
19624,Wolniewicz,Younwoo,F,9999-01-01,49259
19422,Budinsky,Florian,F,9999-01-01,48435
19629,Matzke,Stepehn,M,9999-01-01,81751
19425,Pettey,Xuejia,M,9999-01-01,53627
19633,Nourani,Tayeb,F,9999-01-01,40000
19634,Etalle,Phuoc,F,9999-01-01,50862
19637,Papastamatiou,Dipayan,M,9999-01-01,45831
19639,Terlouw,Sibyl,M,9999-01-01,40000
19640,Francisci,Tonny,M,9999-01-01,71369
19644,Isaac,Jackson,M,9999-01-01,53423
19653,Crooks,Gay,M,9999-01-01,40000
19661,Speckmann,Sangeeta,F,9999-01-01,40000
19663,Navazio,Sverrir,M,9999-01-01,74026
19665,Zielinski,Khalid,F,9999-01-01,63601
19814,Rosaz,Subhrajyoti,F,9999-01-01,40000
19667,Matzel,Munenori,F,9999-01-01,52876
19669,Honiden,Shem,F,9999-01-01,68024
19826,Christ,Fox,M,9999-01-01,53382
19674,Varley,Mart,F,9999-01-01,40000
19828,Maliniak,Dannz,M,9999-01-01,48504
19675,Herath,Isamu,M,9999-01-01,90306
19678,Plotkin,Xiping,M,9999-01-01,40000
19839,Hempstead,Tadahiro,F,9999-01-01,40424
19708,Biros,Ortrud,M,9999-01-01,49169
19841,Straney,Adil,M,9999-01-01,49999
19843,Peir,Mohamadou,M,9999-01-01,84534
19849,Serre,Weicheng,M,9999-01-01,69889
19709,Asmuth,Xiaopeng,M,9999-01-01,62904
19712,Litzler,Kristine,M,9999-01-01,40000
19720,Maksimenko,Kwangyoen,M,9999-01-01,40000
19874,Kuzuoka,Xuejia,M,9999-01-01,98732
19882,Demri,Thanasis,F,9999-01-01,40000
19901,Stasinski,Tsvetan,F,9999-01-01,40000
19904,Rosenbaum,Mototsugu,F,9999-01-01,44347
